MovieID,Title,KoreanTitle,Plot,ReleaseYear,RunningTime,GradeID,GradeInKoreaID,Poster,ReleaseDateInKorea,BoxOfficeWWGross,BoxOfficeUSGross,Budget,OriginalAuthor,OriginalSource
8775,"Strong Island","스트롱 아일랜드","When filmmaker Yance Ford investigates the 1992 murder of a young black man, it becomes an achingly personal journey since the victim, 24-year-old William Ford Jr., was the filmmaker‘s brother.",2017,107,11,6,StrongIsland.jpg,2017-09-15,0,0,0,NULL,NULL
8776,"Visages villages",마을,"Director Agnes Varda and photographer/muralist J.R. journey through rural France and form an unlikely friendship.",2017,94,11,6,Visagesvillages.jpg,2018-06-14,0,953717,0,NULL,NULL
8777,"Heaven Is a Traffic Jam on the 405","천국은 405에서 차가 막힘","A brilliant but tortured 56-year-old artist channels her depression and anxiety into her work.",2016,40,6,6,NULL,2016-10-01,0,0,0,NULL,NULL
8778,Edith+Eddie,에디스+에디,"Edith and Eddie, ages 96 and 95, are America‘s oldest interracial newlyweds. Their love story is disrupted by a family feud that threatens to tear the couple apart.",2017,29,6,6,NULL,2017-03-02,0,0,0,NULL,NULL
8779,Heroin(e),히로인,"Three women fight to break the cycle one life at a time.",2017,39,6,6,NULL,2017-09-03,0,0,0,NULL,NULL
8780,"Knife Skills","나이프 스킬","What does it take to build a world-class French restaurant? What if the staff is almost entirely men and women just out of prison? What if most have never cooked or served before, and have..",2017,40,6,6,NULL,2017-07-29,0,0,0,NULL,NULL
8781,"Traffic Stop","트래픽 스톱","Traffic Stop tells the story of Breaion King, a 26-year-old African-American school teacher from Austin, Texas, who was stopped for a routine traffic violation that escalated into a",2017,31,6,6,TrafficStop.jpg,2017-11-14,0,0,0,NULL,NULL
8782,Ferdinand,페르디난드,"After Ferdinand, a bull with a big heart, is mistaken for a dangerous beast, he is captured and torn from his home. Determined to return to his family, he rallies a misfit team on the ultimate adventure.",2017,108,10,1,Ferdinand.jpg,2018-01-03,295038508,84410380,111000000,NULL,NULL
8783,"Loving Vincent","러빙 빈센트","한 젊은이가 화가 빈센트 반 고흐의 마지막 고향으로 와서 문제가 된 작가의 마지막 편지를 전달하고 마지막 날을 조사하게 된다.",2017,94,11,3,LovingVincent.jpg,2017-11-09,0,6735118,0,NULL,NULL
8784,"The Boss Baby","보스 베이비","수트를 입고 서류 가방을 든 아기는 그의 7살 형과 팀을 이루어 강아지 회사 CEO의 음모를 막으려한다.",2017,97,11,3,TheBossBaby.jpg,2017-05-03,527965936,175003033,125000000,NULL,NULL
8785,"The Breadwinner",소녀가장,"In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family.",2017,94,11,2,TheBreadwinner.jpg,2017-11-17,0,0,0,NULL,NULL
8786,"Dear Basketball","친애하는 농구","An animated telling of Kobe Bryant‘s poem ‘Dear Basketball‘.",2017,6,6,6,NULL,2017-04-23,0,0,0,NULL,NULL
8787,"Garden Party","가든 파티","In a deserted rich house, a couple of amphibians explore their surroundings and follow their primal instincts.",2017,7,6,6,NULL,1900-01-01,0,0,0,NULL,NULL
8788,Lou,루,"A Pixar short about a lost-and-found box and the unseen monster within.",2017,7,4,6,NULL,2017-06-16,0,0,0,NULL,NULL
8789,"Negative Space","나쁜 공간","Even though Sam‘s father is hardly ever home because he is often away on business trips, he is able to connect with his son by teaching him how to pack a suitcase.",2017,5,4,6,NULL,2017-06-13,0,0,0,NULL,NULL
8790,"Revolting Rhymes Part One","아기돼지 삼형제 1부","Two half-hour animated films based on the much-loved rhymes written by Roald Dahl and illustrated by Quentin Blake.",2016,29,6,6,NULL,1900-01-01,0,0,0,NULL,NULL
8791,"The Silent Child","조용한 아이","A deaf 6-year-old girl named Libby lives in a world of silence until a caring social worker teaches her to use sign language to communicate.",2017,20,6,6,NULL,1900-01-01,0,0,0,NULL,NULL
8792,"DeKalb Elementary","드칼럽 초등학교","Inspired by an actual 911 call placed during a school shooting incident in Atlanta, Georgia.",2017,21,6,6,NULL,2017-02-04,0,0,0,NULL,NULL
8793,"My Nephew Emmett","내 사촌 에밋","At 2:30AM on August 28, 1955 in the most racially divided state in the country, 64 year-old Mose Wright tries to protect his 14 year-old nephew Emmett Till from two racist killers out for ...
                    See full summary&nbsp;&raquo;",2017,20,6,6,NULL,2017-08-06,0,0,0,NULL,NULL
8794,"Watu Wote: All of us","바투 보테","For a decade Kenya has been targeted by terrorist attacks of the Al-Shabaab. An atmosphere of anxiety and mistrust between Muslims and Christians is growing. Until in December 2015, Muslim bus passengers showed that solidarity can prevail.",2017,22,6,6,NULL,1900-01-01,0,0,0,NULL,NULL
8795,"A Fantastic Woman","판타스틱 우먼","Marina, a transgender woman who works as a waitress and moonlights as a nightclub singer, is bowled over by the death of her older boyfriend.",2017,104,1,3,UnaMujerFantastica.jpg,2018-04-19,0,2020988,0,NULL,NULL
8796,"The Insult",인설트,"After an emotional exchange between a Lebanese Christian and a Palestinian refugee escalates, the men end up in a court case that gets national attention.",2017,113,1,3,Linsulte.jpg,1900-01-01,0,1001305,3000000,NULL,NULL
8797,Loveless,러브리스,"A couple going through a divorce must team up to find their son who has disappeared during one of their bitter arguments.",2017,127,1,3,Nelyubov.jpg,2019-04-18,5031714,566356,0,NULL,NULL
8798,"On Body and Soul","우리는 같은 꿈을 꾼다","When slaughterhouse workers Endre and Maria discover they share the same dreams - where they meet in a forest as deer and fall in love - they decide to make their dreams come true but it‘s difficult in real life.",2017,116,7,3,Testroleslelekrol.jpg,2017-11-30,0,0,0,NULL,NULL
8799,"The Square","더 스퀘어","A prestigious Stockholm museum‘s chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.",2017,151,1,3,TheSquare2017.jpg,2018-08-02,0,1502347,0,NULL,NULL
8800,"The Eleven O‘Clock",11시,"The delusional patient of a psychiatrist believes he is actually the psychiatrist. As they each attempt to treat each other the session gets out of control.",2016,13,11,3,NULL,2016-09-06,0,0,0,NULL,NULL
8801,"Fever Pitch","날 미치게 하는 남자","Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.",2005,104,2,2,FeverPitch.jpg,2005-10-07,0,42071069,30000000,NULL,NULL
8802,"Spider-Man: Far from Home","스파이더맨: 파 프롬 홈","어벤저스: 엔드게임 이후, 스파이더맨은 변화된 세계에서 세계를 위협하는 새로운 위협에 맞서야 한다.",2019,129,2,2,Spider-ManFarfromHome.jpg,2019-07-02,1131927996,390532085,160000000,NULL,NULL
8803,"英雄本色 (A Better Tomorrow)",영웅본색,"A reforming ex-gangster tries to reconcile with his estranged policeman brother, but the ties to his former gang are difficult to break.",1986,95,7,3,ABetterTomorrow.jpg,1987-05-23,0,0,0,NULL,NULL
8804,"The Secret Life of Walter Mitty","월터의 상상은 현실이 된다","자신의 꿈은 접어둔 채 16년째 잡지사에서 포토 에디터로 일하고 있는 월터 미티는 어느 날, 폐간을 앞두고 전설의 사진작가가 보내 온 표지 사진이 사라지는 일이 벌어진다. 당장 사진을 찾아오지 못할 경우 직장에서 쫓겨날 위기에 처하게 된 월터는 사라진 사진의 미스터리를 풀기 위해 연락조자 닿지 않는 사진작가를 찾아 떠난다.",2013,114,3,2,TheSecretLifeofWalterMitty.jpg,2013-12-31,188133322,58236838,90000000,NULL,NULL
8805,"John Wick","존 윅","An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took everything from him.",2014,101,1,4,johnwick.jpg,2015-01-21,86013056,43037835,20000000,NULL,NULL
8806,"John Wick: Chapter 2","존 윅 - 리로드","After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",2017,122,1,4,JohnWickChapter2.jpg,2017-02-22,158216655,92029184,40000000,NULL,NULL
8807,"John Wick: Chapter 3 - Parabellum","존 윅 3: 파라벨룸","Super-assassin John Wick is on the run after killing a member of the international assassin‘s guild, and with a $14 million price tag on his head - he is the target of hit men and women everywhere.",2019,131,1,4,JohnWickChapter3Parabellum.jpg,2019-06-26,311253649,165694937,55000000,NULL,NULL
8808,"Love in Africa","아프리카에서의 사랑","A German Jewish refugee family moves to and adjusts to a farm life in 1930s Kenya.",2001,141,1,6,LoveinAfrica.jpg,2004-12-10,0,0,0,NULL,NULL
8809,"英雄 (Hero)",영웅,"무영이라는 이름의 무관이 진 시황제를 위협하던 세 명의 무사를 처단한 것을 치하받기 위해 황궁으로 소환된다.",2002,107,2,2,Hero.jpg,2003-01-24,53710019,18004319,31000000,NULL,NULL
8810,"The Crime of Padre Amaro","페드레 아마로의 죄","Politics and sexual passions threaten to corrupt a young, newly-ordained priest in a small Mexican town.",2002,118,1,6,TheCrimeofPadreAmaro.jpg,2002-08-16,0,5709616,1800000,NULL,NULL
8811,"The Man Without a Past","과거를 모르는 남자","The second part of Aki Kaurismaki‘s "Finland" trilogy, the film follows a man who arrives in Helsinki and gets beaten up so severely he develops amnesia. Unable to remember his name or ...
                    See full summary&nbsp;&raquo;",2002,97,2,6,TheManWithoutaPast.jpg,2005-10-21,0,921547,8000000,NULL,NULL
8812,"Zus & zo","난리법석 결혼소동","Zus & Zo shows what three sisters are willing to do to stop their would-be sister-in-law from coming into possession of Paraiso, their beloved family summer home on the Portuguese coast.",2001,106,20,6,Zuszo.jpg,2002-05-08,0,28397,0,NULL,NULL
8813,"Twin Towers","쌍둥이 빌딩","Two brothers, one a firefighter, one a police officer, are remembered for their bravery in New York City on September 11.",2003,34,6,6,TwinTowers.jpg,2003-01-01,0,0,0,NULL,NULL
8814,"Mighty Times: The Legacy of Rosa Parks","마이티 타임스 : 로자 파크의 유산",,2002,40,6,6,,2002-09-12,0,0,0,NULL,NULL
8815,"The Collector of Bedford Street","베드보드가의 수집가","The Collector of Bedford Street is an Academy Award® nominated short documentary that follows the filmmaker‘s 60 year old neighbor, Larry Selman, a community activist and fundraiser who has...",2002,36,6,6,TheCollectorofBedfordStreet.jpg,2002-06-01,0,0,0,NULL,NULL
8816,"Why Can‘t We Be a Family Again?","왜 우리가 다시 가족이 될 수 없는건가요?","Two extraordinary brothers struggle to believe in their mother‘s love.",2002,27,6,6,WhyCantWeBeaFamilyAgain.jpg,2002-06-04,0,0,0,NULL,NULL
8817,"Bowling for Columbine","볼링 포 콜럼바인","Filmmaker Michael Moore explores the roots of America‘s predilection for gun violence.",2002,120,1,3,BowlingforColumbine.jpg,2003-04-24,35564473,21244913,4000000,NULL,NULL
8818,"Daughter from Danang","다낭에서 온 딸","Separated at the end of the Vietnam war, an "Americanized" woman and her Vietnamese mother are reunited after 22 years.",2002,83,3,6,DaughterfromDanang.jpg,2002-01-11,0,0,0,NULL,NULL
8819,"Prisoner of Paradise","낙원의 죄수","Documentary about Holocaust victim Kurt Gerron.",2002,96,3,6,PrisonerofParadise.jpg,2011-04-23,0,0,0,NULL,NULL
8820,Spellbound,스펠바운드,"Spellbound follows eight teenagers on their quest to win the 1999 National Spelling Bee.",2002,97,4,6,Spellbound2002.jpg,2003-10-10,0,0,0,NULL,NULL
8821,"Winged Migration","위대한 비상","Documentary on the migratory patterns of birds, shot over the course of three years on all seven continents.",2001,98,4,6,WingedMigration.jpg,2002-03-29,20217080,10762178,2402605,NULL,NULL
8822,"Spirited Away","센과 치히로의 행방불명","During her family‘s move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.",2001,125,4,6,SpiritedAway.jpg,2002-06-28,274925095,10055859,19000000,NULL,NULL
8823,"Ice Age","아이스 에이지","Set during the Ice Age, a sabertooth tiger, a sloth, and a wooly mammoth find a lost human infant, and they try to return him to his tribe.",2002,81,3,1,IceAge.jpg,2002-08-09,383257136,176387405,59000000,NULL,NULL
8824,"Lilo & Stitch","릴로 & 스티치","A Hawaiian girl adopts an unusual pet who is actually a notorious extra-terrestrial fugitive.",2002,85,3,1,LiloStitch.jpg,2002-07-19,273144151,145794338,80000000,NULL,NULL
8825,"Spirit: Stallion of the Cimarron",스피릿,"야생 종마가 인간에 의해 잡히게 되어 서서히 자유 의지를 잃어버리게 되지만, 언젠가 집으로 돌아가겠다는 희망은 잃어버리지 않는다.",2002,83,4,1,SpiritStallionoftheCimarron.jpg,2002-07-05,122563539,73280117,80000000,NULL,NULL
8826,"Treasure Planet",보물성,"A Disney animated version of "Treasure Island". The only difference is that the film is set in outer space with alien worlds and other galactic wonders.",2002,95,3,1,TreasurePlanet.jpg,2003-01-17,140000000,38176783,109578115,NULL,NULL
8827,"A Beautiful Mind","뷰티풀 마인드","천재적이지만 사교적이지 않은 수학자 존 내쉬는 암호학적인 비밀을 밝혀냈다고 생각하지만 그 후 그의 삶은 악몽이된다.",2001,135,2,2,ABeautifulMind.jpg,2002-02-22,313542341,170742341,58000000,NULL,NULL
8828,"Gosford Park","고스포드 파크","The lives of upstairs guests and downstairs servants at a party in 1932 in a country house in England as they investigate a murder involving one of them.",2001,131,1,3,GosfordPark.jpg,2002-04-12,87754044,41308615,19800000,NULL,NULL
8829,"In the Bedroom","인 더 베드룸","A New England couple‘s college-aged son dates an older woman who has two small children and an unwelcome ex-husband.",2001,130,1,6,IntheBedroom.jpg,2002-02-08,43368779,35930604,1700000,NULL,NULL
8830,"Moulin Rouge!","물랑 루즈!","한 시인이 공작이 사랑하는 아름다운 무희와 사랑에 빠진다.",2001,127,2,3,MoulinRouge.jpg,2001-10-27,179213434,57386607,50000000,NULL,NULL
8831,"Training Day","트레이닝 데이","On his first day on the job as a Los Angeles narcotics officer, a rookie cop goes beyond a full work day in training within the narcotics division of the L.A.P.D. with a rogue detective who isn‘t what he appears to be.",2001,122,1,4,TrainingDay.jpg,2001-11-02,104876233,76631907,45000000,NULL,NULL
8832,"I Am Sam","아이 엠 샘","A mentally handicapped man fights for custody of his 7-year-old daughter and in the process teaches his cold-hearted lawyer the value of love and family.",2001,132,2,2,IAmSam.jpg,2002-10-18,97818139,40311852,22000000,NULL,NULL
8833,Ali,알리,"1964년부터 1974년 사이에 있었던 전설의 권투선수 무하마드 알리의 야야기.",2001,157,1,3,Ali.jpg,2002-03-01,87713825,58203105,107000000,NULL,NULL
